"Swadesh-207.eng.wordlist","Swadesh-207.spa.wordlist"
"Swadesh-207.eng.wordlist","Swadesh-207.deu.wordlist"
"Swadesh-207.eng.wordlist","Swadesh-207.fra.wordlist"
"Swadesh-207.eng.wordlist","Swadesh-207.por.wordlist"
"Swadesh-207.eng.wordlist","Swadesh-207.cmn.wordlist"
"Swadesh-207.eng.wordlist","Swadesh-207.hin.wordlist"
